key,0
#,String
offset,0
int32,str
0,
1,忠义量谱
2,开启<hex:024804F201F403><hex:024904F201F503>钢铁信念<hex:0249020103><hex:0248020103>技能后，画面上会出现显示该技能使用状态的量谱。<hex:02100103>想要集中仇恨时，建议开启钢铁信念。
3,<hex:024804F201FA03><hex:024904F201FB03>职业量谱的说明可以随时在技能菜单中进行查看。<hex:0249020103><hex:0248020103>
4,忠义量谱
5,学会<hex:024804F201F403><hex:024904F201F503>忠义精通<hex:0249020103><hex:0248020103>特性后，画面上会出现专用的<hex:024804F201F403><hex:024904F201F503>忠义量谱<hex:0249020103><hex:0248020103>。<hex:02100103>该量谱不仅会显示钢铁信念的状态，还会显示骑士的<hex:024804F201F403><hex:024904F201F503>忠义<hex:0249020103><hex:0248020103>效果的具体量值。<hex:02100103>自动攻击命中时会积累忠义量值，消耗忠义量值可以发动<hex:024804F201F403><hex:024904F201F503>盾阵<hex:0249020103><hex:0248020103>、45级学会的<hex:024804F201F403><hex:024904F201F503>保护<hex:0249020103><hex:0248020103>和62级学会的<hex:024804F201F403><hex:024904F201F503>干预<hex:0249020103><hex:0248020103>技能。
6,兽魂量谱
7,开启<hex:024804F201F403><hex:024904F201F503>守护<hex:0249020103><hex:0248020103>技能后，画面上会出现显示该技能使用状态的量谱。<hex:02100103>想要集中仇恨时，建议开启守护。
8,兽魂量谱
9,学会<hex:024804F201F403><hex:024904F201F503>兽魂<hex:0249020103><hex:0248020103>特性后，画面上会出现专用的<hex:024804F201F403><hex:024904F201F503>兽魂量谱<hex:0249020103><hex:0248020103>。<hex:02100103>该量谱不仅会显示守护的状态，还会显示代表战士心中野性的<hex:024804F201F403><hex:024904F201F503>兽魂<hex:0249020103><hex:0248020103>的具体量值。<hex:02100103><hex:024804F201F403><hex:024904F201F503>原初之魂<hex:0249020103><hex:0248020103>和45级学会的<hex:024804F201F403><hex:024904F201F503>钢铁旋风<hex:0249020103><hex:0248020103>等技能都需要通过消耗积累的兽魂量值才能发动。<hex:02100103>兽魂量值可以通过发动特定的技能进行积累。
10,暗血量谱
11,开启<hex:024804F201F403><hex:024904F201F503>深恶痛绝<hex:0249020103><hex:0248020103>技能后，画面上会出现显示该技能使用状态的量谱。<hex:02100103>想要集中仇恨时，建议开启深恶痛绝。
12,暗黑量谱
13,学会<hex:024804F201F403><hex:024904F201F503>暗黑波动<hex:0249020103><hex:0248020103>技能后，画面上会出现专用的<hex:024804F201F403><hex:024904F201F503>暗黑量谱<hex:0249020103><hex:0248020103>。<hex:02100103>暗黑量谱会显示<hex:024804F201F403><hex:024904F201F503>暗黑<hex:0249020103><hex:0248020103>的持续时间。使用<hex:024804F201F403><hex:024904F201F503>暗黑波动<hex:0249020103><hex:0248020103>和40级学会的<hex:024804F201F403><hex:024904F201F503>暗黑锋<hex:0249020103><hex:0248020103>可以附加暗黑状态。<hex:02100103>暗黑状态中自身攻击所造成的伤害提高。
14,暗血量谱
15,学会<hex:024804F201F403><hex:024904F201F503>暗血<hex:0249020103><hex:0248020103>特性后，画面上会出现专用的<hex:024804F201F403><hex:024904F201F503>暗血量谱<hex:0249020103><hex:0248020103>。<hex:02100103>该量谱会显示暗血的具体量值。<hex:024804F201F403><hex:024904F201F503>血溅<hex:0249020103><hex:0248020103>和64级学会的<hex:024804F201F403><hex:024904F201F503>寂灭<hex:0249020103><hex:0248020103>等技能都需要通过消耗积累的暗血量值才能发动。<hex:02100103>暗血量值可以通过发动特定的技能进行积累。
16,暗黑量谱
17,学会<hex:024804F201F403><hex:024904F201F503>至黑之夜<hex:0249020103><hex:0248020103>技能后，暗黑量谱会显示<hex:024804F201F403><hex:024904F201F503>暗技<hex:0249020103><hex:0248020103>状态。<hex:02100103>消耗<hex:024804F201F403><hex:024904F201F503>至黑之夜<hex:0249020103><hex:0248020103>的防护罩效果可以附加暗技状态。<hex:02100103>附加暗技状态后，可以通过只消耗暗技不消耗魔力的方式来发动<hex:024804F201F403><hex:024904F201F503>暗黑波动<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>暗黑锋<hex:0249020103><hex:0248020103>技能。
18,暗黑量谱
19,学会<hex:024804F201F403><hex:024904F201F503>掠影示现<hex:0249020103><hex:0248020103>技能后，一同战斗的<hex:024804F201F403><hex:024904F201F503>英雄的掠影<hex:0249020103><hex:0248020103>会变成实体。暗黑量谱可以显示英雄的掠影实体存在的剩余时间。
20,百合花茎量谱
21,学会<hex:024804F201F403><hex:024904F201F503>神秘百合<hex:0249020103><hex:0248020103>特性后，画面上会出现专用的<hex:024804F201F403><hex:024904F201F503>百合花茎量谱<hex:0249020103><hex:0248020103>，<hex:02100103>以显示当前<hex:024804F201F403><hex:024904F201F503>治疗百合<hex:0249020103><hex:0248020103>开花的数量。<hex:02100103>当自身处于战斗状态时，每过一定时间就会开放一朵治疗百合，<hex:02100103>消耗百合可以发动<hex:024804F201F403><hex:024904F201F503>安慰之心<hex:0249020103><hex:0248020103>和76级学会的<hex:024804F201F403><hex:024904F201F503>狂喜之心<hex:0249020103><hex:0248020103>技能。
22,百合花茎量谱
23,学会<hex:024804F201F403><hex:024904F201F503>安慰之心效果提高<hex:0249020103><hex:0248020103>特性后，百合花茎量谱会显示<hex:024804F201F403><hex:024904F201F503>血百合<hex:0249020103><hex:0248020103>的状态。使用需要消耗治疗百合的技能，可以使血百合逐渐开放。<hex:02100103>当血百合完全开放时，即可发动<hex:024804F201F403><hex:024904F201F503>苦难之心<hex:0249020103><hex:0248020103>技能。
24,以太超流量谱
25,使用<hex:024804F201F403><hex:024904F201F503>以太超流<hex:0249020103><hex:0248020103>技能后，画面上会出现专用的<hex:024804F201F403><hex:024904F201F503>以太超流量谱<hex:0249020103><hex:0248020103>，以显示当前附加的以太超流量值。
26,异想量谱
27,学会<hex:024804F201F403><hex:024904F201F503>以太契约<hex:0249020103><hex:0248020103>技能后，画面上会出现专用的<hex:024804F201F403><hex:024904F201F503>异想量谱<hex:0249020103><hex:0248020103>，以显示当前小仙女的<hex:024804F201F403><hex:024904F201F503>异想以太<hex:0249020103><hex:0248020103>量值。在自身处于战斗状态且小仙女处于同行状态时，使用消耗以太超流的<hex:024804F201F403><hex:024904F201F503>生命活性法<hex:0249020103><hex:0248020103>和<hex:024804F201F403><hex:024904F201F503>深谋远虑之策<hex:0249020103><hex:0248020103>等技能可以增加异想以太量值，积累的异想以太量值可以用来发动<hex:024804F201F403><hex:024904F201F503>以太契约<hex:0249020103><hex:0248020103>技能。
28,异想量谱
