key,9
#,Name
offset,0
int32,str
0,自定义
1,基础
2,简约
3,时尚
4,圆点
5,职能：防护职业
6,职能：进攻职业
7,职能：治疗职业
8,利姆萨·罗敏萨
9,格里达尼亚
10,乌尔达哈
11,勘探者
12,冒险家
13,巴哈姆特绝境战
14,究极神兵绝境战
15,亚历山大绝境战
16,幻想龙诗绝境战
17,多变迷宫：希拉狄哈水道
18,友好部族任务：奥密克戎族
19,几何图形：圆形
20,咖啡厅
21,音乐
22,友好部族任务：仙子族
23,友好部族任务：奇塔利族
24,友好部族任务：矮人族
25,友好部族任务：悌阳象族
26,友好部族任务：兔兔族
27,欧米茄绝境验证战
28,深层迷宫：正统优雷卡1
29,深层迷宫：正统优雷卡2
30,第七星历编年史：四圣兽奇谭
31,开拓无人岛1
32,开拓无人岛2
33,友好部族任务：甲人族
34,友好部族任务：阿难陀族
35,友好部族任务：鲶鱼精族
36,时代的终结
37,10周年纪念
38,多变迷宫：六根山
39,海钓爱好者
40,愿者上钩
41,运筹帷幄
42,友好部族任务：瓦努族
43,友好部族任务：骨颌族
44,友好部族任务：莫古力族
45,艾欧泽亚神话：战争神
46,艾欧泽亚神话：慈爱神
47,艾欧泽亚神话：知识神
48,艾欧泽亚神话：命运神
49,艾欧泽亚神话：海洋神
50,艾欧泽亚神话：放浪神
51,艾欧泽亚神话：工艺神
52,艾欧泽亚神话：破坏神
53,艾欧泽亚神话：审理神
54,艾欧泽亚神话：商贸神
55,艾欧泽亚神话：丰饶神
56,艾欧泽亚神话：光阴神
57,
58,
59,天书奇谈
60,幻巧拼图
61,
62,
63,
64,
65,
66,
67,
68,
69,
70,
