key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_FESVLT302_02420_SEQ_00,※本任务是特定期间内的任务。<hex:02100103><hex:02100103>米·凯特露天剧场的奥尔特芬斯想向冒险者提一个建议。
1,TEXT_FESVLT302_02420_SEQ_01,※本任务只有在季节活动开放期间才能接受和进行。<hex:02100103>　季节活动结束后无法进行，敬请注意。<hex:02100103>　详情请参见官方网站。<hex:02100103><hex:02100103>接受了奥尔特芬斯的建议，向冒险者行会的总管们表达爱意，顺便再熟悉一下方法。先去格里达尼亚的魔女咖啡馆，对总管使用情感动作“表达爱意”。
2,TEXT_FESVLT302_02420_SEQ_02,对魔女咖啡馆的总管表达了爱意。接下来去乌尔达哈的流沙屋，对总管使用情感动作“表达爱意”。
3,TEXT_FESVLT302_02420_SEQ_03,对流沙屋的总管表达了爱意。最后去利姆萨·罗敏萨的沉溺海豚亭，对总管使用情感动作“表达爱意”。
4,TEXT_FESVLT302_02420_SEQ_04,对沉溺海豚亭的总管表达了爱意。向米·凯特露天剧场的奥尔特芬斯报告。
5,TEXT_FESVLT302_02420_SEQ_05,向奥尔特芬斯报告完毕。在恋人节期间，如果有时间可以再向总管们表达爱意。
6,TEXT_FESVLT302_02420_SEQ_06,
7,TEXT_FESVLT302_02420_SEQ_07,
8,TEXT_FESVLT302_02420_SEQ_08,
9,TEXT_FESVLT302_02420_SEQ_09,
10,TEXT_FESVLT302_02420_SEQ_10,
11,TEXT_FESVLT302_02420_SEQ_11,
12,TEXT_FESVLT302_02420_SEQ_12,
13,TEXT_FESVLT302_02420_SEQ_13,
14,TEXT_FESVLT302_02420_SEQ_14,
15,TEXT_FESVLT302_02420_SEQ_15,
16,TEXT_FESVLT302_02420_SEQ_16,
17,TEXT_FESVLT302_02420_SEQ_17,
18,TEXT_FESVLT302_02420_SEQ_18,
19,TEXT_FESVLT302_02420_SEQ_19,
20,TEXT_FESVLT302_02420_SEQ_20,
21,TEXT_FESVLT302_02420_SEQ_21,
22,TEXT_FESVLT302_02420_SEQ_22,
23,TEXT_FESVLT302_02420_SEQ_23,
24,TEXT_FESVLT302_02420_TODO_00,对魔女咖啡馆的总管做“表达爱意”的情感动作
25,TEXT_FESVLT302_02420_TODO_01,对流沙屋的总管做“表达爱意”的情感动作
26,TEXT_FESVLT302_02420_TODO_02,对沉溺海豚亭的总管做“表达爱意”的情感动作
27,TEXT_FESVLT302_02420_TODO_03,向奥尔特芬斯报告
28,TEXT_FESVLT302_02420_TODO_04,
29,TEXT_FESVLT302_02420_TODO_05,
30,TEXT_FESVLT302_02420_TODO_06,
31,TEXT_FESVLT302_02420_TODO_07,
32,TEXT_FESVLT302_02420_TODO_08,
33,TEXT_FESVLT302_02420_TODO_09,
34,TEXT_FESVLT302_02420_TODO_10,
35,TEXT_FESVLT302_02420_TODO_11,
36,TEXT_FESVLT302_02420_TODO_12,
37,TEXT_FESVLT302_02420_TODO_13,
38,TEXT_FESVLT302_02420_TODO_14,
39,TEXT_FESVLT302_02420_TODO_15,
40,TEXT_FESVLT302_02420_TODO_16,
41,TEXT_FESVLT302_02420_TODO_17,
42,TEXT_FESVLT302_02420_TODO_18,
43,TEXT_FESVLT302_02420_TODO_19,
44,TEXT_FESVLT302_02420_TODO_20,
45,TEXT_FESVLT302_02420_TODO_21,
46,TEXT_FESVLT302_02420_TODO_22,
47,TEXT_FESVLT302_02420_TODO_23,
48,TEXT_FESVLT302_02420_HORTEFENSE_000_000,虽然你现在已经学会了表达爱意的方法，<hex:02100103>但想要对自己最心爱的人使用，还是需要勇气的吧？<hex:02100103>我正好有一个建议。
49,TEXT_FESVLT302_02420_HORTEFENSE_000_001,先对平时关照自己的那些人表达爱意作为感谢如何？<hex:02100103>还可以顺便熟悉一下用法。
50,TEXT_FESVLT302_02420_HORTEFENSE_000_002,嗯……你既然是冒险者，<hex:02100103>那么最适合你表达爱意的对象，就是冒险者行会的总管了吧。
51,TEXT_FESVLT302_02420_HORTEFENSE_000_004,就先从最近的魔女咖啡馆的总管开始好了，<hex:02100103>然后再去流沙屋、沉溺海豚亭。<hex:02100103>等你回来的时候，应该就成为一名了不起的爱意表达者了！
52,TEXT_FESVLT302_02420_HORTEFENSE_000_010,莫非你还担心对心爱的人表达不好自己的爱意吗？<hex:02100103>那就再带着感激之情向总管们表达一次爱意吧。
53,TEXT_FESVLT302_02420_HORTEFENSE_000_011,想要表达自己的感情，最重要的就是不断重复，熟能生巧。<hex:02100103>那么就按照上次那样，先从魔女咖啡馆的总管开始，<hex:02100103>再去流沙屋和沉溺海豚亭吧。
54,TEXT_FESVLT302_02420_HORTEFENSE_000_020,去向三国的冒险者行会的总管们表达爱意吧，<hex:02100103>就当是感谢他们平时对你的照顾。<hex:02100103>等你回来的时候，应该就不会再不安了吧。
55,TEXT_FESVLT302_02420_MIOUNNE_000_021,恋人节啊……<hex:02100103>这个节日跟我没什么关系，不过你就未必了吧？<hex:02100103>要好好跟自己心爱的人表达爱意哦。
56,TEXT_FESVLT302_02420_BADERON_000_022,我是因为工作才到格里达尼亚来的，<hex:02100103>怎么说呢，这里草木的香气实在太浓烈了，熏得我够呛。<hex:02100103>我还是最喜欢利姆萨·罗敏萨海风的清香。
57,TEXT_FESVLT302_02420_MOMODI_000_023,我刚才品尝了缪恩冲泡的红茶，真是太好喝了。<hex:02100103>虽然我只是来这里办事的，但总觉得自己赚到了。
58,TEXT_FESVLT302_02420_MIOUNNE_000_030,咦？！你怎么突然……<hex:02100103>为什么要向我表达爱意？！
59,TEXT_FESVLT302_02420_MIOUNNE_000_031,啊，原来想向我表示感谢啊……吓了我一大跳。<hex:02100103>既然是感谢，那我就却之不恭了。
60,TEXT_FESVLT302_02420_MIOUNNE_000_040,不过，我真的没做什么，<hex:02100103>反倒是我该多感谢你才是。<hex:02100103>谢谢你，今后也要请你多多指教，<hex:022903EB0203>！
61,TEXT_FESVLT302_02420_MIOUNNE_000_050,不过，我真的没做什么，<hex:02100103>反倒是我该多感谢你才是。<hex:02100103>谢谢你，今后也要请你多多指教，冒险者！
62,TEXT_FESVLT302_02420_BADERON_000_060,哇？！<hex:02100103>你、你、你这是干什么？！<hex:02100103>为什么突然对我表达爱意，是在开玩笑吗？！
63,TEXT_FESVLT302_02420_BADERON_000_061,哦……原来是表示感谢啊……<hex:02100103>原来如此，白白吓了我一跳。
64,TEXT_FESVLT302_02420_BADERON_000_062,不过，没想到我出来办个事居然还会被你感谢，<hex:02100103>这可真是个难忘的回忆，谢啦。
65,TEXT_FESVLT302_02420_BADERON_000_063,那我还有事要办，就先走了。<hex:02100103>等你下次到利姆萨·罗敏萨，记得来沉溺海豚亭坐坐。
66,TEXT_FESVLT302_02420_MOMODI_000_070,我还以为是谁呢，原来是<hex:022903EB0203>啊。<hex:02100103>你怎么想到对我表达爱意了，<hex:02100103>这是吹的哪门子风呀？
