key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_BANIXA007_01492_SEQ_00,<hex:024804F201FC03><hex:024904F201FD03>特殊规则： 等级调整<hex:0249020103><hex:0248020103><hex:02100103>※本任务的推荐等级为：<hex:02100103>　制作职业16级以上、战斗职业48级以上。<hex:02100103><hex:02100103>长风实验场的赛兹尔·托托罗克有事想要委托给冒险者。
1,TEXT_BANIXA007_01492_SEQ_01,※本任务为<hex:024804F201FC03><hex:024904F201FD03><hex:0249020103><hex:0248020103> 等级调整任务。<hex:02100103><hex:02100103>前情回顾：<hex:02100103>冒险者为了请有名的武器工匠盖罗尔特制作迪兹尔·库瓦兰号的舵盘而前去拜访。费劲千辛万苦终于使怪脾气的盖罗尔特接受了委托，在回到长风空力团的基地长风实验场的时候，被一群突然出现的佣兵给包围了。佣兵原来是高风飞行社的社长、也就是塔塔拉姆的父亲塔塔巴鲁雇佣的。塔塔拉姆抗议无果，最终被父亲塔塔巴鲁强行带了回去。没有办法，只得目送塔塔巴鲁他们离开，在那之后，赛兹尔·托托罗克怒火攻心，宣布迪兹尔·库瓦兰号的开发中断。为实现梦想的计划遇到了挫折……<hex:02100103>　　　　　　　　　　　　*　*　*<hex:02100103>赛兹尔·托托罗克委托冒险者前去和高风飞行社谈判，夺回塔塔拉姆。前往格里达尼亚飞艇坪，寻找知道塔塔拉姆的高风飞行社员工。
2,TEXT_BANIXA007_01492_SEQ_02,和塔塔巴鲁的私人秘书进行了交谈。没想到对方极其冷淡，不过得到了她将会与塔塔巴鲁一起前往阿德内尔占星台的情报。前往库尔札斯中央高地的阿德内尔占星台，再次与塔塔巴鲁的私人秘书谈谈。
3,TEXT_BANIXA007_01492_SEQ_03,再次和塔塔巴鲁的私人秘书进行了交谈。得知塔塔拉姆跟随父亲一起来到这里。在阿德内尔占星台寻找塔塔拉姆。
4,TEXT_BANIXA007_01492_SEQ_04,虽然找到了塔塔拉姆，不过他正在被佣兵看守，处于软禁状态。为了救出塔塔拉姆，向阿德内尔占星台制作设施的坦普尔顿询问有没有什么好的搭救方法。
5,TEXT_BANIXA007_01492_SEQ_05,与坦普尔顿进行了交谈。坦普尔顿告诉了冒险者可以让佣兵睡着的方法。前往阿德内尔占星台的佣兵聚集的房间，将<hex:022811FF0A>EventItem<hex:F61E89DA0103>放到<hex:02280CFF05>EObj<hex:F61E95DE0103>。
6,TEXT_BANIXA007_01492_SEQ_06,将<hex:022811FF0A>EventItem<hex:F61E89DA0103>放好后，佣兵们开始把手伸向<hex:022811FF0A>EventItem<hex:F61E89DA0103>……向阿德内尔占星台的塔塔拉姆报告事情经过。
7,TEXT_BANIXA007_01492_SEQ_07,向塔塔拉姆报告完毕。趁着佣兵们熟睡，塔塔拉姆离开了房间。与在阿德内尔占星台屋外等待的塔塔拉姆汇合。
8,TEXT_BANIXA007_01492_SEQ_08,与塔塔拉姆汇合了。面对前来阻止的科尔森，塔塔拉姆用他的热情感化了科尔森，让他放走了自己。前往长风实验场向赛兹尔·托托罗克报告。
9,TEXT_BANIXA007_01492_SEQ_09,向赛兹尔·托托罗克报告完毕。本以为塔塔拉姆无事归来后可以继续开发飞空艇了，可没想到被敌对的鸟人族一伙知道了实验场的所在。最终能否赶在他们袭击实验场之前完成梦之船——迪兹尔·库瓦兰号呢……
10,TEXT_BANIXA007_01492_SEQ_10,
11,TEXT_BANIXA007_01492_SEQ_11,
12,TEXT_BANIXA007_01492_SEQ_12,
13,TEXT_BANIXA007_01492_SEQ_13,
14,TEXT_BANIXA007_01492_SEQ_14,
15,TEXT_BANIXA007_01492_SEQ_15,
16,TEXT_BANIXA007_01492_SEQ_16,
17,TEXT_BANIXA007_01492_SEQ_17,
18,TEXT_BANIXA007_01492_SEQ_18,
19,TEXT_BANIXA007_01492_SEQ_19,
20,TEXT_BANIXA007_01492_SEQ_20,
21,TEXT_BANIXA007_01492_SEQ_21,
22,TEXT_BANIXA007_01492_SEQ_22,
23,TEXT_BANIXA007_01492_SEQ_23,
24,TEXT_BANIXA007_01492_TODO_00,在格里达尼亚飞艇坪寻找知道塔塔拉姆情况的高风飞行社员工
25,TEXT_BANIXA007_01492_TODO_01,和阿德内尔占星台的塔塔巴鲁的私人秘书对话
26,TEXT_BANIXA007_01492_TODO_02,寻找塔塔拉姆
27,TEXT_BANIXA007_01492_TODO_03,和坦普尔顿对话
28,TEXT_BANIXA007_01492_TODO_04,将<hex:022811FF0A>EventItem<hex:F61E89DA0103>放到<hex:02280CFF05>EObj<hex:F61E95DE0103>
29,TEXT_BANIXA007_01492_TODO_05,和塔塔拉姆对话
30,TEXT_BANIXA007_01492_TODO_06,和屋外的塔塔拉姆汇合
31,TEXT_BANIXA007_01492_TODO_07,和长风实验场的赛兹尔·托托罗克对话
32,TEXT_BANIXA007_01492_TODO_08,
33,TEXT_BANIXA007_01492_TODO_09,
34,TEXT_BANIXA007_01492_TODO_10,
35,TEXT_BANIXA007_01492_TODO_11,
36,TEXT_BANIXA007_01492_TODO_12,
37,TEXT_BANIXA007_01492_TODO_13,
38,TEXT_BANIXA007_01492_TODO_14,
39,TEXT_BANIXA007_01492_TODO_15,
40,TEXT_BANIXA007_01492_TODO_16,
41,TEXT_BANIXA007_01492_TODO_17,
42,TEXT_BANIXA007_01492_TODO_18,
43,TEXT_BANIXA007_01492_TODO_19,
44,TEXT_BANIXA007_01492_TODO_20,
45,TEXT_BANIXA007_01492_TODO_21,
46,TEXT_BANIXA007_01492_TODO_22,
47,TEXT_BANIXA007_01492_TODO_23,
48,TEXT_BANIXA007_01492_SEZULTOTOLOC_000_000,哦……<hex:020819E905FF0A>小美女<hex:FF0A>小帅哥<hex:03>啊。<hex:02100103>怎么说呢，那小子不在搞得我也不在状态了！
49,TEXT_BANIXA007_01492_SEZULTOTOLOC_000_001,飞空艇的最终组装也终止了，前途一片黑暗啊……<hex:02100103>突然意识到，我们还是很依赖那小子的……
50,TEXT_BANIXA007_01492_SEZULTOTOLOC_000_002,当他不在了，我才发现这个事实……<hex:02100103>他已经是我们长风空力团里，不可或缺的人了啊……
51,TEXT_BANIXA007_01492_SEZULTOTOLOC_000_003,<hex:020819E905FF0A>小美女<hex:FF0A>小帅哥<hex:03>啊，去那个叫什么格里达尼亚飞艇坪的地方，<hex:02100103>总会见到个拐走塔塔拉姆那小子的公司员工吧，<hex:02100103>你能不能去跟他们进行谈判，把塔塔拉姆那小子给带回来？
52,TEXT_BANIXA007_01492_SEZULTOTOLOC_000_004,如果他们唧唧歪歪的话，你就强行把小子给带回来！<hex:02100103>塔塔拉姆那小子肯定也想回来！
53,TEXT_BANIXA007_01492_SEZULTOTOLOC_000_005,嘿嘿……我还是有生以来第一次这么认真地求别人……<hex:02100103><hex:020819E905FF0A>小美女<hex:FF0A>小帅哥<hex:03>，小子就拜托你了！
