key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_KINGKW103_05382_SEQ_00,<hex:024804F201F603><hex:024904F201F703>特殊规则： 职业固定<hex:0249020103><hex:0248020103><hex:02100103>幻境村的利迪尔赛尔想要开始强化幻境武器。
1,TEXT_KINGKW103_05382_SEQ_01,※本任务为<hex:024804F201F603><hex:024904F201F703><hex:0249020103><hex:0248020103> 职业固定任务，<hex:02100103>　需要与接受任务时的职业相同才可继续进行任务。<hex:02100103><hex:02100103>和利迪尔赛尔进行了交谈。收集3个<hex:02280BFF05>Item<hex:F2B7020103>，并在携带幻境武器的状态下，交给幻境村的多多库利。<hex:02100103><hex:02100103>可以在幻境村的尔密娜处交换<hex:02280BFF05>Item<hex:F2B7020103>。
2,TEXT_KINGKW103_05382_SEQ_02,将<hex:02280BFF05>Item<hex:F2B7020103>交给了多多库利。用属性压缩锻造法强化了幻境武器，继续在战斗中充分使用幻境武器。
3,TEXT_KINGKW103_05382_SEQ_03,
4,TEXT_KINGKW103_05382_SEQ_04,
5,TEXT_KINGKW103_05382_SEQ_05,
6,TEXT_KINGKW103_05382_SEQ_06,
7,TEXT_KINGKW103_05382_SEQ_07,
8,TEXT_KINGKW103_05382_SEQ_08,
9,TEXT_KINGKW103_05382_SEQ_09,
10,TEXT_KINGKW103_05382_SEQ_10,
11,TEXT_KINGKW103_05382_SEQ_11,
12,TEXT_KINGKW103_05382_SEQ_12,
13,TEXT_KINGKW103_05382_SEQ_13,
14,TEXT_KINGKW103_05382_SEQ_14,
15,TEXT_KINGKW103_05382_SEQ_15,
16,TEXT_KINGKW103_05382_SEQ_16,
17,TEXT_KINGKW103_05382_SEQ_17,
18,TEXT_KINGKW103_05382_SEQ_18,
19,TEXT_KINGKW103_05382_SEQ_19,
20,TEXT_KINGKW103_05382_SEQ_20,
21,TEXT_KINGKW103_05382_SEQ_21,
22,TEXT_KINGKW103_05382_SEQ_22,
23,TEXT_KINGKW103_05382_SEQ_23,
24,TEXT_KINGKW103_05382_TODO_00,<hex:0208F202CBE3E802E803FF15>获取<hex:02280BFF05>Item<hex:F2B7020103><hex:FFF202AC>卸下<hex:0208F20261E4E80514FF24><hex:02280BFF05>Item<hex:F2BAFD0103>与<hex:02100103><hex:02280BFF05>Item<hex:F2BB120103><hex:FFF20234><hex:0208F2022EE4E80515FF0F><hex:02280BFF05>Item<hex:F2BAFE0103><hex:FFF20216><hex:0208F20210E4E80516FF0F><hex:02280BFF05>Item<hex:F2BAFF0103><hex:FFF201F8><hex:0208F201F2E4E80517FF0E><hex:02280AFF05>Item<hex:F1BB0103><hex:FFF201DB><hex:0208F201D5E4E80518FF0F><hex:02280BFF05>Item<hex:F2BB010103><hex:FFF201BD><hex:0208F201B7E4E80519FF0F><hex:02280BFF05>Item<hex:F2BB020103><hex:FFF2019F><hex:0208F20199E4E8051AFF0F><hex:02280BFF05>Item<hex:F2BB030103><hex:FFF20181><hex:0208F2017BE4E8051CFF0F><hex:02280BFF05>Item<hex:F2BB040103><hex:FFF20163><hex:0208F2015DE4E8051DFF0F><hex:02280BFF05>Item<hex:F2BB050103><hex:FFF20145><hex:0208F2013FE4E8051FFF0F><hex:02280BFF05>Item<hex:F2BB060103><hex:FFF20127><hex:0208F20121E4E80520FF0F><hex:02280BFF05>Item<hex:F2BB080103><hex:FFF20109><hex:0208F20103E4E80521FF0F><hex:02280BFF05>Item<hex:F2BB070103><hex:FFF0EC><hex:0208F0E7E4E80522FF0F><hex:02280BFF05>Item<hex:F2BB090103><hex:FFF0D0><hex:0208CDE4E80523FF0F><hex:02280BFF05>Item<hex:F2BB0A0103><hex:FFB7><hex:0208B3E4E80524FF0F><hex:02280BFF05>Item<hex:F2BB0B0103><hex:FF9D><hex:020899E4E80526FF0F><hex:02280BFF05>Item<hex:F2BB0C0103><hex:FF83><hex:02087FE4E80527FF0F><hex:02280BFF05>Item<hex:F2BB0D0103><hex:FF69><hex:020865E4E80528FF0F><hex:02280BFF05>Item<hex:F2BB0E0103><hex:FF4F><hex:02084BE4E80529FF0F><hex:02280BFF05>Item<hex:F2BB0F0103><hex:FF35><hex:020831E4E8052AFF0F><hex:02280BFF05>Item<hex:F2BB100103><hex:FF1B><hex:020817E4E8052BFF0F><hex:02280BFF05>Item<hex:F2BB110103><hex:FF01><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03><hex:03>放入兵装库或背包<hex:02100103>将<hex:02280BFF05>Item<hex:F2B7020103>交给多多库利<hex:03>
25,TEXT_KINGKW103_05382_TODO_01,
26,TEXT_KINGKW103_05382_TODO_02,
27,TEXT_KINGKW103_05382_TODO_03,
28,TEXT_KINGKW103_05382_TODO_04,
29,TEXT_KINGKW103_05382_TODO_05,
30,TEXT_KINGKW103_05382_TODO_06,
31,TEXT_KINGKW103_05382_TODO_07,
32,TEXT_KINGKW103_05382_TODO_08,
33,TEXT_KINGKW103_05382_TODO_09,
34,TEXT_KINGKW103_05382_TODO_10,
35,TEXT_KINGKW103_05382_TODO_11,
36,TEXT_KINGKW103_05382_TODO_12,
37,TEXT_KINGKW103_05382_TODO_13,
38,TEXT_KINGKW103_05382_TODO_14,
39,TEXT_KINGKW103_05382_TODO_15,
40,TEXT_KINGKW103_05382_TODO_16,
41,TEXT_KINGKW103_05382_TODO_17,
42,TEXT_KINGKW103_05382_TODO_18,
43,TEXT_KINGKW103_05382_TODO_19,
44,TEXT_KINGKW103_05382_TODO_20,
45,TEXT_KINGKW103_05382_TODO_21,
46,TEXT_KINGKW103_05382_TODO_22,
47,TEXT_KINGKW103_05382_TODO_23,
48,TEXT_KINGKW103_05382_GEROLT_000_001,以前都是我来强化武器，<hex:02100103>没想到这次竟然强化了我自己，<hex:02100103>现在的我一定能让幻境武器变得更强！
49,TEXT_KINGKW103_05382_SYSTEM_000_005,要接受任务“强化幻境武器”，<hex:02100103>需持有或装备上<hex:02280AFF05>Item<hex:E8020103>与<hex:02280AFF05>Item<hex:E8030103>。
50,TEXT_KINGKW103_05382_SYSTEM_000_006,要接受任务“强化幻境武器”，<hex:02100103>需持有或装备上<hex:02280AFF05>Item<hex:E8020103>。
51,TEXT_KINGKW103_05382_LYDIRCEIL_000_010,好了，终于可以进入正题了，<hex:02100103>接下来就该强化幻境武器了。
