key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_CLSBSM650_02617_SEQ_00,锻铁匠行会的布瑞赛尔接到了奇怪的委托。
1,TEXT_CLSBSM650_02617_SEQ_01,来自远东之国的访客想要委托行会最棒的匠人锻造东西，但不知为何同时提出了要向雪花保密的条件。前往利姆萨·罗敏萨码头，找委托人神刀询问委托详情。
2,TEXT_CLSBSM650_02617_SEQ_02,从神刀手中拿到了<hex:022811FF0A>EventItem<hex:F61E8C970103>，并被要求用它锻造出尽可能好的武士刀。神刀还表示可以在不透露委托人身份的情况下去找雪花商量。将<hex:022811FF0A>EventItem<hex:F61E8C970103>交给利姆萨·罗敏萨锚场的雪花，和她商量锻刀之事。
3,TEXT_CLSBSM650_02617_SEQ_03,雪花建议冒险者锻一把刀身比较厚、比较结实的刀。用<hex:022811FF0A>EventItem<hex:F61E8C970103>制作<hex:02280DFF07>ItemHQ<hex:F245E00103>，并将其交给利姆萨·罗敏萨码头的神刀。<hex:02100103><hex:02100103>※如果<hex:02280BFF05>Item<hex:F245DF0103>不足的话，就和雪花对话，即可重获材料，并再次进行挑战。
4,TEXT_CLSBSM650_02617_SEQ_04,神刀对<hex:02280DFF07>ItemHQ<hex:F245E00103>的做工非常满意。返回锻铁匠行会，向布瑞赛尔报告。
5,TEXT_CLSBSM650_02617_SEQ_05,神刀原来是雪花的父亲。对神刀的言论非常愤慨的布瑞赛尔决定帮助雪花向父亲反击。等待布瑞赛尔想出点子，让雪花得到父亲的认可。<hex:02100103><hex:02100103>※锻铁匠的等级达到68级以上时，可以从锻铁匠行会的布瑞赛尔那里领取下一个锻铁匠任务。
6,TEXT_CLSBSM650_02617_SEQ_06,
7,TEXT_CLSBSM650_02617_SEQ_07,
8,TEXT_CLSBSM650_02617_SEQ_08,
9,TEXT_CLSBSM650_02617_SEQ_09,
10,TEXT_CLSBSM650_02617_SEQ_10,
11,TEXT_CLSBSM650_02617_SEQ_11,
12,TEXT_CLSBSM650_02617_SEQ_12,
13,TEXT_CLSBSM650_02617_SEQ_13,
14,TEXT_CLSBSM650_02617_SEQ_14,
15,TEXT_CLSBSM650_02617_SEQ_15,
16,TEXT_CLSBSM650_02617_SEQ_16,
17,TEXT_CLSBSM650_02617_SEQ_17,
18,TEXT_CLSBSM650_02617_SEQ_18,
19,TEXT_CLSBSM650_02617_SEQ_19,
20,TEXT_CLSBSM650_02617_SEQ_20,
21,TEXT_CLSBSM650_02617_SEQ_21,
22,TEXT_CLSBSM650_02617_SEQ_22,
23,TEXT_CLSBSM650_02617_SEQ_23,
24,TEXT_CLSBSM650_02617_TODO_00,和利姆萨·罗敏萨码头附近的神刀对话
25,TEXT_CLSBSM650_02617_TODO_01,将<hex:022811FF0A>EventItem<hex:F61E8C970103>交给锚场的雪花进行咨询
26,TEXT_CLSBSM650_02617_TODO_02,<hex:020872E3E802E803FF33>制作笔记 职业任务：制作<hex:02280DFF07>ItemHQ<hex:F245E00103><hex:FF37>将<hex:02280DFF07>ItemHQ<hex:F245E00103>交给利姆萨·罗敏萨的神刀<hex:03>
27,TEXT_CLSBSM650_02617_TODO_03,向锻铁匠行会的布瑞赛尔报告
28,TEXT_CLSBSM650_02617_TODO_04,
29,TEXT_CLSBSM650_02617_TODO_05,
30,TEXT_CLSBSM650_02617_TODO_06,
31,TEXT_CLSBSM650_02617_TODO_07,
32,TEXT_CLSBSM650_02617_TODO_08,
33,TEXT_CLSBSM650_02617_TODO_09,
34,TEXT_CLSBSM650_02617_TODO_10,
35,TEXT_CLSBSM650_02617_TODO_11,
36,TEXT_CLSBSM650_02617_TODO_12,
37,TEXT_CLSBSM650_02617_TODO_13,
38,TEXT_CLSBSM650_02617_TODO_14,
39,TEXT_CLSBSM650_02617_TODO_15,
40,TEXT_CLSBSM650_02617_TODO_16,
41,TEXT_CLSBSM650_02617_TODO_17,
42,TEXT_CLSBSM650_02617_TODO_18,
43,TEXT_CLSBSM650_02617_TODO_19,
44,TEXT_CLSBSM650_02617_TODO_20,
45,TEXT_CLSBSM650_02617_TODO_21,
46,TEXT_CLSBSM650_02617_TODO_22,
47,TEXT_CLSBSM650_02617_TODO_23,
48,TEXT_CLSBSM650_02617_BRITHAEL_000_000,啊，<hex:022903EB0203>……<hex:02100103>雪花小姐最近好很多了，<hex:02100103>和行会成员的冲突也在逐渐减少。
49,TEXT_CLSBSM650_02617_BRITHAEL_000_001,本以为行会和我的胃都能就此平静下来，<hex:02100103>不过神还是不想让我们安生的样子……<hex:02100103>行会收到了一份奇怪的委托。
50,TEXT_CLSBSM650_02617_BRITHAEL_000_002,委托来自雪花小姐的故乡远东之国，<hex:02100103>委托内容是请我们行会手艺最好的匠人锻一把武器。<hex:02100103>到这里为止内容还算正常……<hex:02100103>
51,TEXT_CLSBSM650_02617_BRITHAEL_000_003,奇怪的地方是这次的委托人还附加了别的条件，<hex:02100103>要求不能将委托人的身份告诉现在寄身在我们行会的<hex:02100103>来自东方的刀匠雪花。
52,TEXT_CLSBSM650_02617_BRITHAEL_000_004,这委托是不是很奇怪？<hex:02100103>居然要求对自己的同乡雪花保密，<hex:02100103>而且委托人为什么会知道雪花在这里？
53,TEXT_CLSBSM650_02617_BRITHAEL_000_005,虽然不知对方有什么目的，<hex:02100103>但我们这手艺最好的匠人无疑就是你了。<hex:02100103>委托人神刀正在码头附近等着。能请你去和他谈谈吗？
54,TEXT_CLSBSM650_02617_BRITHAEL_000_010,让我们瞒着他的同乡雪花……<hex:02100103>莫非这从东方来的委托人是和雪花认识的？<hex:02100103>你去码头附近找委托人神刀谈谈吧。
55,TEXT_CLSBSM650_02617_SHINTOU_000_020,感谢你专程跑来，你就是行会的首席锻铁匠吧？<hex:02100103>我想请你锻一把东方武士使用的武士刀。<hex:02100103>你有过锻造武士刀的经验吗？
56,TEXT_CLSBSM650_02617_Q1_000_000,有过锻造武士刀的经验吗？
57,TEXT_CLSBSM650_02617_SHINTOU_000_030,那再好不过了。<hex:02100103>毕竟我准备的材料可是这东西……
58,TEXT_CLSBSM650_02617_SHINTOU_000_040,那可能会有一些难度了。<hex:02100103>毕竟我准备的材料可是这东西……
59,TEXT_CLSBSM650_02617_SHINTOU_000_050,稍后你一看便知，这只是块没用的废铁……<hex:02100103>但我希望你能用它锻造一把尽可能好的武士刀。
60,TEXT_CLSBSM650_02617_SHINTOU_000_051,你想问我为什么要准备这样的材料对吧……<hex:02100103>嗯，请稍等……
61,TEXT_CLSBSM650_02617_SHINTOU_000_052,……我身上的路费已经耗尽，现在能弄到的只有这种废铁。<hex:02100103>要是再由你们准备材料，我可付不起酬劳。<hex:02100103>所以非常抱歉，只能请你用它将就一下了……
62,TEXT_CLSBSM650_02617_SHINTOU_000_053,这就是我要求你用废铁锻刀的原因。<hex:02100103>我就在这里等着，完成后就拿刀来见我吧。
