key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_CLSBSM680_02618_SEQ_00,锻铁匠行会的布瑞赛尔在纠结该如何向神刀反击。
1,TEXT_CLSBSM680_02618_SEQ_01,布瑞赛尔委托冒险者打探神刀的真意。前往利姆萨·罗敏萨西国际商贩路，和神刀谈谈。
2,TEXT_CLSBSM680_02618_SEQ_02,神刀表示雪花最大的问题并不是手艺不好。向锻铁匠行会的布瑞赛尔报告。
3,TEXT_CLSBSM680_02618_SEQ_03,布瑞赛尔决定为雪花锻造与她相称的工具。和锻铁匠行会的接待员兰多沃夫谈谈，获取制作主工具所要用到的材料。
4,TEXT_CLSBSM680_02618_SEQ_04,从兰多沃夫手中拿到了材料。用<hex:02280BFF05>Item<hex:F245E10103>制作<hex:02280DFF07>ItemHQ<hex:F245E20103>，并将其交给锻铁匠行会的布瑞赛尔。<hex:02100103><hex:02100103>※如果<hex:02280BFF05>Item<hex:F245E10103>不足的话，就和兰多沃夫对话，即可重获材料，并再次进行挑战。
5,TEXT_CLSBSM680_02618_SEQ_05,将<hex:02280DFF07>ItemHQ<hex:F245E20103>交给了布瑞赛尔。<hex:02100103>他也为雪花锻造了新的副工具。将<hex:022811FF0A>EventItem<hex:F61E8C920103>交给利姆萨·罗敏萨锚场的雪花。
6,TEXT_CLSBSM680_02618_SEQ_06,雪花收下<hex:022811FF0A>EventItem<hex:F61E8C920103>后，立刻跑去为自己在锻造的刀收尾了。返回锻铁匠行会，和雪花谈谈。
7,TEXT_CLSBSM680_02618_SEQ_07,拜访行会的神刀聆听了雪花新的决心，并答应给她一次拜师的机会。如果雪花愿意和冒险者比试一次并取得胜利，神刀就答应收她为徒。雪花和神刀先返回了作为赛场的黄金港。锻炼自己的手艺，等待布瑞赛尔挤出时间。<hex:02100103><hex:02100103>※锻铁匠的等级达到70级以上时，可以从锻铁匠行会的布瑞赛尔那里领取下一个锻铁匠任务。
8,TEXT_CLSBSM680_02618_SEQ_08,
9,TEXT_CLSBSM680_02618_SEQ_09,
10,TEXT_CLSBSM680_02618_SEQ_10,
11,TEXT_CLSBSM680_02618_SEQ_11,
12,TEXT_CLSBSM680_02618_SEQ_12,
13,TEXT_CLSBSM680_02618_SEQ_13,
14,TEXT_CLSBSM680_02618_SEQ_14,
15,TEXT_CLSBSM680_02618_SEQ_15,
16,TEXT_CLSBSM680_02618_SEQ_16,
17,TEXT_CLSBSM680_02618_SEQ_17,
18,TEXT_CLSBSM680_02618_SEQ_18,
19,TEXT_CLSBSM680_02618_SEQ_19,
20,TEXT_CLSBSM680_02618_SEQ_20,
21,TEXT_CLSBSM680_02618_SEQ_21,
22,TEXT_CLSBSM680_02618_SEQ_22,
23,TEXT_CLSBSM680_02618_SEQ_23,
24,TEXT_CLSBSM680_02618_TODO_00,和西国际商贩路的神刀对话
25,TEXT_CLSBSM680_02618_TODO_01,向锻铁匠行会的布瑞赛尔报告
26,TEXT_CLSBSM680_02618_TODO_02,和兰多沃夫对话
27,TEXT_CLSBSM680_02618_TODO_03,<hex:020861E3E802E803FF33>制作笔记 职业任务：制作<hex:02280DFF07>ItemHQ<hex:F245E20103><hex:FF26>将<hex:02280DFF07>ItemHQ<hex:F245E20103>交给布瑞赛尔<hex:03>
28,TEXT_CLSBSM680_02618_TODO_04,将<hex:022811FF0A>EventItem<hex:F61E8C920103>交给雪花
29,TEXT_CLSBSM680_02618_TODO_05,和锻铁匠行会的雪花对话
30,TEXT_CLSBSM680_02618_TODO_06,
31,TEXT_CLSBSM680_02618_TODO_07,
32,TEXT_CLSBSM680_02618_TODO_08,
33,TEXT_CLSBSM680_02618_TODO_09,
34,TEXT_CLSBSM680_02618_TODO_10,
35,TEXT_CLSBSM680_02618_TODO_11,
36,TEXT_CLSBSM680_02618_TODO_12,
37,TEXT_CLSBSM680_02618_TODO_13,
38,TEXT_CLSBSM680_02618_TODO_14,
39,TEXT_CLSBSM680_02618_TODO_15,
40,TEXT_CLSBSM680_02618_TODO_16,
41,TEXT_CLSBSM680_02618_TODO_17,
42,TEXT_CLSBSM680_02618_TODO_18,
43,TEXT_CLSBSM680_02618_TODO_19,
44,TEXT_CLSBSM680_02618_TODO_20,
45,TEXT_CLSBSM680_02618_TODO_21,
46,TEXT_CLSBSM680_02618_TODO_22,
47,TEXT_CLSBSM680_02618_TODO_23,
48,TEXT_CLSBSM680_02618_BRITHAEL_000_000,啊，你总算来了，我愁得胃都快溶解掉了。<hex:02100103>为了让雪花小姐得到父亲的认同，<hex:02100103>我想委托你一件事情……
49,TEXT_CLSBSM680_02618_BRITHAEL_000_001,我觉得雪花小姐的手艺并没有神刀先生说得那么不堪。<hex:02100103>虽然确实和你这样的超一流还有一段距离……
50,TEXT_CLSBSM680_02618_BRITHAEL_000_002,但我觉得她的手艺应该不至于会被人说<hex:02100103>“你别再做刀匠了”这种话才对……<hex:02100103>我想神刀先生之所以会那么说，肯定是有什么其他原因。
51,TEXT_CLSBSM680_02618_BRITHAEL_000_003,刚才我在西国际商贩路看到了神刀先生。<hex:02100103>他认可你的手艺，应该比较容易松口……<hex:02100103>能请你去打探一下他真正的想法吗？
52,TEXT_CLSBSM680_02618_BRITHAEL_000_010,我在西国际商贩路看到了神刀先生。<hex:02100103>能请你去打探一下他真正的想法，<hex:02100103>看他怎样才能认可雪花小姐吗？
53,TEXT_CLSBSM680_02618_SHINTOU_000_020,怎么做才能让我认同雪花？
54,TEXT_CLSBSM680_02618_SHINTOU_000_021,……你可真是个神奇的人。<hex:02100103>有着那么好的手艺，<hex:02100103>却还愿意去管雪花那种不成熟的工匠……
55,TEXT_CLSBSM680_02618_SHINTOU_000_022,我跟你直说吧。<hex:02100103>雪花身上的问题，并不在手艺好坏。<hex:02100103>如果她意识不到这一点，我是不会收她为徒的。
56,TEXT_CLSBSM680_02618_SHINTOU_000_023,我看得出来，你和布瑞赛尔有些什么想法。<hex:02100103>但我不会透露更多了，<hex:02100103>你们自己想办法吧。
57,TEXT_CLSBSM680_02618_BRITHAEL_000_030,原来如此……感谢你去打探情报！<hex:02100103>果然问题不是出在她的技术上面吗……<hex:02100103>但没想到神刀先生这么轻易就开口了。
58,TEXT_CLSBSM680_02618_BRITHAEL_100_030,看来神刀先生抛开刀匠的职业，<hex:02100103>作为一名父亲，他还是很宠爱自己女儿的。<hex:02100103>不过就算是这样，也不肯给我们更多提示了呀……
59,TEXT_CLSBSM680_02618_BRITHAEL_000_031,既然如此，我希望进行一个尝试。<hex:02100103>听说雪花小姐自从立志成为一名刀匠起，<hex:02100103>就从来没换过自己的主、副工具。
60,TEXT_CLSBSM680_02618_BRITHAEL_000_032,也许神刀先生是看破了这一点才不愿意认同她，<hex:02100103>因为她一直在使用不符合自己水准的工具！
61,TEXT_CLSBSM680_02618_BRITHAEL_000_033,因此我想委托你一份工作。<hex:02100103>请你制作一个适合雪花小姐使用的主工具！<hex:02100103>副工具由我来负责！
