key,0,1
#,,
offset,0,4
Int32,String,String
0,TEXT_BAHAMUTGUIDEENTRANCEWILD2_ERKENRAD_000_000,我会将各位传送到“巴哈姆特大迷宫”最深处的拘束舰那里。<hex:02100103>请大家务必要小心……祝你们旗开得胜！
1,TEXT_BAHAMUTGUIDEENTRANCEWILD2_Q1_000_010,要做什么？
2,TEXT_BAHAMUTGUIDEENTRANCEWILD2_A1_000_011,询问“巴哈姆特大迷宫真源之章”的开始条件
3,TEXT_BAHAMUTGUIDEENTRANCEWILD2_A1_000_012,以“通常”的分配方式开始“<hex:022815FF10>InstanceContent<hex:E8020403>”
4,TEXT_BAHAMUTGUIDEENTRANCEWILD2_A1_100_012,「<hex:022815FF10>InstanceContent<hex:E8020403>」をGREED限定で開始
5,TEXT_BAHAMUTGUIDEENTRANCEWILD2_A1_101_012,「<hex:022815FF10>InstanceContent<hex:E8020403>」をマスタールートで開始
6,TEXT_BAHAMUTGUIDEENTRANCEWILD2_A1_000_013,取消
7,TEXT_BAHAMUTGUIDEENTRANCEWILD2_00105_Q3_000_015,有什么想问的？
8,TEXT_BAHAMUTGUIDEENTRANCEWILD2_00105_A3_000_016,询问“巴哈姆特大迷宫真源之章”的开始条件
9,TEXT_BAHAMUTGUIDEENTRANCEWILD2_00105_A3_000_017,取消
10,TEXT_BAHAMUTGUIDEENTRANCEWILD2_ERKENRAD_000_020,还剩下两艘拘束舰……<hex:02100103>这都是艾欧泽亚屈指可数的危险地带，<hex:02100103>只有依靠你的力量才能够突破。
11,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_050,“巴哈姆特大迷宫真源之章”是由多个迷宫组成的，<hex:02100103>其中有些迷宫不能够使用“返回”。
12,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_051,每个玩家在“巴哈姆特大迷宫真源之章”的进攻进度<hex:02100103>都会在特定阶段被记录，<hex:02100103>重新挑战迷宫时可以继续上次的进度进行攻略。
13,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_052,进攻进度的记录会在每周<hex:020603120303><hex:02093ADDFF07>周日<hex:FF07>周一<hex:FF07>周二<hex:FF07>周三<hex:FF07>周四<hex:FF07>周五<hex:FF07>周六<hex:03>的<hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>点（地球时间）被重置。
14,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_053,开始“巴哈姆特大迷宫真源之章”，<hex:02100103>需要8名等级达到<hex:02100103>50级以上的战斗精英或魔法导师来组成队伍。
15,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_054,另外，所有成员必须要领取并完成任务“真相的碎片”。
16,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_055,“巴哈姆特大迷宫真源之章”的开始地点取决于小队队长的进攻进度。
17,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_056,如果满足开始条件，<hex:02100103>和小队队长进攻进度不同的成员也可以同步参加。
18,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_0561,未到达小队队长进攻进度的成员，<hex:02100103>其进攻进度会被更新为和小队队长相同。<hex:02100103>因此，可以直接从同一迷宫继续进行挑战。
19,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_057,进攻进度先于小队队长的成员，<hex:02100103>在小队队长超过其进攻进度之前，<hex:02100103>其进攻进度不会被更新。
20,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_100_057,这种情况下，在其进攻进度被更新前是无法获得报酬的。<hex:02100103>宝箱数量也会随队伍里已完成该层攻略的成员人数发生变化。
21,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_058,“巴哈姆特大迷宫真源之章”存在限定时间。<hex:02100103>进入迷宫经过90分钟（地球时间）之后，<hex:02100103>将强制结束“巴哈姆特大迷宫真源之章”。
22,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_059,在留有战利品的状态下退出“巴哈姆特大迷宫真源之章”的话，<hex:02100103>战利品中的道具会自动转移到背包里。
23,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_060,请注意：这种情况下，放不下的道具会被自动丢弃。
24,TEXT_BAHAMUTGUIDEENTRANCEWILD2_Q2_000_100,要以“通常”分配方式开始“<hex:022815FF10>InstanceContent<hex:E8020403>”吗？
25,TEXT_BAHAMUTGUIDEENTRANCEWILD2_Q2_100_100,「<hex:022815FF10>InstanceContent<hex:E8020403>」を<hex:02100103>「GREED限定」で開始しますか？
26,TEXT_BAHAMUTGUIDEENTRANCEWILD2_Q2_101_100,「<hex:022815FF10>InstanceContent<hex:E8020403>」を<hex:02100103>「マスタールート」で開始しますか？
27,TEXT_BAHAMUTGUIDEENTRANCEWILD2_A2_000_101,是
28,TEXT_BAHAMUTGUIDEENTRANCEWILD2_A2_000_102,否
29,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_110,未能开始<hex:02281DFF18>InstanceContentTextData<hex:E8020103>“<hex:022815FF10>InstanceContent<hex:E8030403>”。<hex:02100103>请确认开始条件。
30,TEXT_BAHAMUTGUIDEENTRANCEWILD2_ERKENRAD_000_200,零星分布在这附近的“卫月爪痕”，<hex:02100103>是在第七灵灾时，卫月的碎片坠落造成的痕迹。<hex:02100103>不过规模并不是很大……
31,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_210,已经通过了“巴哈姆特大迷宫真源之章”的挑战，<hex:02100103>在进攻进度被重置后方可再次进行挑战。
32,TEXT_BAHAMUTGUIDEENTRANCEWILD2_SYSTEM_000_211,进攻进度的记录会在每周<hex:020603120303><hex:02093ADDFF07>周日<hex:FF07>周一<hex:FF07>周二<hex:FF07>周三<hex:FF07>周四<hex:FF07>周五<hex:FF07>周六<hex:03>的<hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>点（地球时间）被重置。<hex:02100103>请在重置后再次进行挑战。
33,TEXT_BAHAMUTGUIDEENTRANCEWILD2_Q3_000_300,正在向小队成员确认是否突入。<hex:02100103>要停止确认请选择“中断”。
34,TEXT_BAHAMUTGUIDEENTRANCEWILD2_A3_000_301,中断
35,TEXT_BAHAMUTGUIDEENTRANCEWILD2_A3_000_340,このコンテンツを攻略済みのメンバーが、<hex:022003E80303>名存在するため、宝箱の出現数は「<hex:022003E80403>個」となります。<hex:02100103>「<hex:022815FF10>InstanceContent<hex:E8020403>」を開始しますか？
36,TEXT_BAHAMUTGUIDEENTRANCEWILD2_A3_000_350,有<hex:022003E80303>名已完成该层攻略的成员，宝箱的数量变为<hex:022003E80403>个。<hex:02100103>要以“通常”分配方式开始“<hex:022815FF10>InstanceContent<hex:E8020403>”吗？
