key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_BANQIQ119_03824_SEQ_00,<hex:024804F201FC03><hex:024904F201FD03>特殊规则： 等级调整（限定职业）<hex:0249020103><hex:0248020103><hex:02100103>※推进该任务时，职业需与接受任务时相同。<hex:02100103><hex:02100103>霍啪栌古盘的柯呫卢利·帕嗦梸很在意石碑上刻着的内容。
1,TEXT_BANQIQ119_03824_SEQ_01,将柯呫卢利·帕嗦梸委托的物品交给她
2,TEXT_BANQIQ119_03824_SEQ_02,
3,TEXT_BANQIQ119_03824_SEQ_03,
4,TEXT_BANQIQ119_03824_SEQ_04,
5,TEXT_BANQIQ119_03824_SEQ_05,
6,TEXT_BANQIQ119_03824_SEQ_06,
7,TEXT_BANQIQ119_03824_SEQ_07,
8,TEXT_BANQIQ119_03824_SEQ_08,
9,TEXT_BANQIQ119_03824_SEQ_09,
10,TEXT_BANQIQ119_03824_SEQ_10,
11,TEXT_BANQIQ119_03824_SEQ_11,
12,TEXT_BANQIQ119_03824_SEQ_12,
13,TEXT_BANQIQ119_03824_SEQ_13,
14,TEXT_BANQIQ119_03824_SEQ_14,
15,TEXT_BANQIQ119_03824_SEQ_15,
16,TEXT_BANQIQ119_03824_SEQ_16,
17,TEXT_BANQIQ119_03824_SEQ_17,
18,TEXT_BANQIQ119_03824_SEQ_18,
19,TEXT_BANQIQ119_03824_SEQ_19,
20,TEXT_BANQIQ119_03824_SEQ_20,
21,TEXT_BANQIQ119_03824_SEQ_21,
22,TEXT_BANQIQ119_03824_SEQ_22,
23,TEXT_BANQIQ119_03824_SEQ_23,
24,TEXT_BANQIQ119_03824_TODO_00,<hex:0208F2014BE4E80511FF69><hex:020865E3E802E803FF2F>在蛇水湖的水下石场采取<hex:02280AFF05>Item<hex:E8060103><hex:FF2E>将<hex:02280AFF05>Item<hex:E8060103>交给柯呫卢利·帕嗦梸<hex:03><hex:FFF0DA><hex:0208F0D5E4E80512FF69><hex:020865E3E802E803FF2F>在蛇水湖的水下草场采取<hex:02280AFF05>Item<hex:E8060103><hex:FF2E>将<hex:02280AFF05>Item<hex:E8060103>交给柯呫卢利·帕嗦梸<hex:03><hex:FF66><hex:020862E4E80513FF5A><hex:020856E3E802E803FF20>在蛇水湖钓取<hex:02280AFF05>Item<hex:E8060103><hex:FF2E>将<hex:02280AFF05>Item<hex:E8060103>交给柯呫卢利·帕嗦梸<hex:03><hex:FF01><hex:03><hex:03><hex:03>
25,TEXT_BANQIQ119_03824_TODO_01,
26,TEXT_BANQIQ119_03824_TODO_02,
27,TEXT_BANQIQ119_03824_TODO_03,
28,TEXT_BANQIQ119_03824_TODO_04,
29,TEXT_BANQIQ119_03824_TODO_05,
30,TEXT_BANQIQ119_03824_TODO_06,
31,TEXT_BANQIQ119_03824_TODO_07,
32,TEXT_BANQIQ119_03824_TODO_08,
33,TEXT_BANQIQ119_03824_TODO_09,
34,TEXT_BANQIQ119_03824_TODO_10,
35,TEXT_BANQIQ119_03824_TODO_11,
36,TEXT_BANQIQ119_03824_TODO_12,
37,TEXT_BANQIQ119_03824_TODO_13,
38,TEXT_BANQIQ119_03824_TODO_14,
39,TEXT_BANQIQ119_03824_TODO_15,
40,TEXT_BANQIQ119_03824_TODO_16,
41,TEXT_BANQIQ119_03824_TODO_17,
42,TEXT_BANQIQ119_03824_TODO_18,
43,TEXT_BANQIQ119_03824_TODO_19,
44,TEXT_BANQIQ119_03824_TODO_20,
45,TEXT_BANQIQ119_03824_TODO_21,
46,TEXT_BANQIQ119_03824_TODO_22,
47,TEXT_BANQIQ119_03824_TODO_23,
48,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_000,在调查第二层的时候，<hex:02100103>发现了一个刻着古老旋律的石碑是也。
49,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_001,看来祖先不仅仅是雕刻石碑，<hex:02100103>也会将石碑当作记录员，在有大事件发生的时候，<hex:02100103>将事情的经过用音乐记录在石碑上以流传后世是也。
50,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_002,某想重现这古老的乐曲，<hex:02100103>能请尔帮帮某吗？
51,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_003,请去蛇水湖的水下，<hex:02100103>采取3个<hex:02280BFF05>Item<hex:F2735B0103>。<hex:02100103>有孔的石头非常适合制作笛子是也。
52,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_004,请去蛇水湖的水下，<hex:02100103>采取3个<hex:02280BFF05>Item<hex:F273750103>。<hex:02100103>空心的根茎非常适合制作笛子是也。
53,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_005,请用<hex:02280BFF05>Item<hex:F26BBE0103>为钓饵，<hex:02100103>在蛇水湖钓取<hex:02280BFF05>Item<hex:F2738F0103>。<hex:02100103>那种贝壳非常适合制作乐器是也。
54,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_006,请去蛇水湖的水下，<hex:02100103>采取3个<hex:02280BFF05>Item<hex:F2735B0103>。<hex:02100103>有孔的石头非常适合制作笛子是也。
55,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_007,请去蛇水湖的水下，<hex:02100103>采取3个<hex:02280BFF05>Item<hex:F273750103>。<hex:02100103>空心的根茎非常适合制作笛子是也。
56,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_008,请用<hex:02280BFF05>Item<hex:F26BBE0103>为钓饵，<hex:02100103>在蛇水湖钓取<hex:02280BFF05>Item<hex:F2738F0103>。<hex:02100103>那种贝壳非常适合制作乐器是也。
57,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_010,辛苦尔了，<hex:02100103>找到制作乐器的素材了吗？
58,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_011,非常感谢尔的帮忙。<hex:02100103>在隆卡，会将音乐献给司掌风与月的奥奇斯恰尔神。
59,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_012,在将故事流传后世的同时，<hex:02100103>人们也会赞扬神明，所以才会奏起音乐是也。
60,TEXT_BANQIQ119_03824_QHOTERLPASOL_000_013,有朝一日，某等也要创造出新的旋律，<hex:02100103>将取回夜晚的暗之战士的故事流传给后人是也。
