key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_LUCKZG013_03498_SEQ_00,<hex:024804F201FC03><hex:024904F201FD03>特殊规则： 等级调整<hex:0249020103><hex:0248020103><hex:02100103>络尾聚落的麦因伯恩好像想找人替自己修整风车。
1,TEXT_LUCKZG013_03498_SEQ_01,
2,TEXT_LUCKZG013_03498_SEQ_02,
3,TEXT_LUCKZG013_03498_SEQ_03,
4,TEXT_LUCKZG013_03498_SEQ_04,
5,TEXT_LUCKZG013_03498_SEQ_05,
6,TEXT_LUCKZG013_03498_SEQ_06,
7,TEXT_LUCKZG013_03498_SEQ_07,
8,TEXT_LUCKZG013_03498_SEQ_08,
9,TEXT_LUCKZG013_03498_SEQ_09,
10,TEXT_LUCKZG013_03498_SEQ_10,
11,TEXT_LUCKZG013_03498_SEQ_11,
12,TEXT_LUCKZG013_03498_SEQ_12,
13,TEXT_LUCKZG013_03498_SEQ_13,
14,TEXT_LUCKZG013_03498_SEQ_14,
15,TEXT_LUCKZG013_03498_SEQ_15,
16,TEXT_LUCKZG013_03498_SEQ_16,
17,TEXT_LUCKZG013_03498_SEQ_17,
18,TEXT_LUCKZG013_03498_SEQ_18,
19,TEXT_LUCKZG013_03498_SEQ_19,
20,TEXT_LUCKZG013_03498_SEQ_20,
21,TEXT_LUCKZG013_03498_SEQ_21,
22,TEXT_LUCKZG013_03498_SEQ_22,
23,TEXT_LUCKZG013_03498_SEQ_23,
24,TEXT_LUCKZG013_03498_TODO_00,从<hex:02280FFF09>BNpcName<hex:F2216D0103>身上获取<hex:022811FF0A>EventItem<hex:F61E8F360103>
25,TEXT_LUCKZG013_03498_TODO_01,将<hex:022811FF0A>EventItem<hex:F61E8F360103>交给麦因伯恩
26,TEXT_LUCKZG013_03498_TODO_02,对<hex:02280CFF05>EObj<hex:F61EAD4B0103>使用<hex:022811FF0A>EventItem<hex:F61E8F370103>
27,TEXT_LUCKZG013_03498_TODO_03,向麦因伯恩报告
28,TEXT_LUCKZG013_03498_TODO_04,
29,TEXT_LUCKZG013_03498_TODO_05,
30,TEXT_LUCKZG013_03498_TODO_06,
31,TEXT_LUCKZG013_03498_TODO_07,
32,TEXT_LUCKZG013_03498_TODO_08,
33,TEXT_LUCKZG013_03498_TODO_09,
34,TEXT_LUCKZG013_03498_TODO_10,
35,TEXT_LUCKZG013_03498_TODO_11,
36,TEXT_LUCKZG013_03498_TODO_12,
37,TEXT_LUCKZG013_03498_TODO_13,
38,TEXT_LUCKZG013_03498_TODO_14,
39,TEXT_LUCKZG013_03498_TODO_15,
40,TEXT_LUCKZG013_03498_TODO_16,
41,TEXT_LUCKZG013_03498_TODO_17,
42,TEXT_LUCKZG013_03498_TODO_18,
43,TEXT_LUCKZG013_03498_TODO_19,
44,TEXT_LUCKZG013_03498_TODO_20,
45,TEXT_LUCKZG013_03498_TODO_21,
46,TEXT_LUCKZG013_03498_TODO_22,
47,TEXT_LUCKZG013_03498_TODO_23,
48,TEXT_LUCKZG013_03498_MINEBERN_000_000,最近风车的状态不太好。<hex:02100103>偶尔会发出吱吱的刺耳声音。
49,TEXT_LUCKZG013_03498_MINEBERN_000_001,只要将<hex:022811FF0A>EventItem<hex:F61E8F360103>涂在顶端的轴承上估计就能修好，<hex:02100103>但是我受伤了，无法爬上风车……
50,TEXT_LUCKZG013_03498_MINEBERN_000_002,我会付给你报酬的，你能不能代替我，<hex:02100103>帮我修理一下啊？
51,TEXT_LUCKZG013_03498_MINEBERN_000_003,<hex:022811FF0A>EventItem<hex:F61E8F360103>这东西，<hex:02100103>你可以在<hex:02280FFF09>BNpcName<hex:F2216D0103>身上获得。<hex:02100103>等你拿到以后，就先拿过来吧。
52,TEXT_LUCKZG013_03498_MINEBERN_000_010,<hex:022811FF0A>EventItem<hex:F61E8F360103>这东西，<hex:02100103>你可以在<hex:02280FFF09>BNpcName<hex:F2216D0103>身上获得。<hex:02100103>等你拿到以后，就先拿过来吧。
53,TEXT_LUCKZG013_03498_MINEBERN_000_020,你拿到<hex:022811FF0A>EventItem<hex:F61E8F360103>了吗？
54,TEXT_LUCKZG013_03498_MINEBERN_000_021,嗯，然后把这东西这样……
55,TEXT_LUCKZG013_03498_MINEBERN_100_021,<hex:022811FF0A>EventItem<hex:F61E8F370103>做好了。<hex:02100103>把这个用在顶端的<hex:02280CFF05>EObj<hex:F61EAD4B0103>上。
56,TEXT_LUCKZG013_03498_MINEBERN_000_030,把<hex:022811FF0A>EventItem<hex:F61E8F370103><hex:02100103>涂在顶端的<hex:02280CFF05>EObj<hex:F61EAD4B0103>上。<hex:02100103>这样就能修好那刺耳的声音了吧。
57,TEXT_LUCKZG013_03498_YESNO_000_000,要爬上风车吗？
58,TEXT_LUCKZG013_03498_YESNO_000_001,要从风车上下去吗？
59,TEXT_LUCKZG013_03498_MINEBERN_000_050,辛苦你了。<hex:02100103>这样就没问题了吧。
60,TEXT_LUCKZG013_03498_MINEBERN_000_051,这个风车是为了汲取地下水而建造的。<hex:02100103>要想在干燥的大地上生存，<hex:02100103>没有它可不行啊。
61,TEXT_LUCKZG013_03498_MINEBERN_000_052,谢谢你帮我修好了风车，旅行者。<hex:02100103>我也要尽快养好我的伤才行啊……
62,TEXT_LUCKZG013_03498_WINDMILL03498_000_000,
63,TEXT_LUCKZG013_03498_WINDMILL03498_000_001,
64,TEXT_LUCKZG013_03498_WINDMILL03498_000_002,
65,TEXT_LUCKZG013_03498_WINDMILL03498_000_003,
66,TEXT_LUCKZG013_03498_WINDMILL03498_000_010,
67,TEXT_LUCKZG013_03498_WINDMILL03498_000_020,
68,TEXT_LUCKZG013_03498_WINDMILL03498_000_021,
69,TEXT_LUCKZG013_03498_WINDMILL03498_000_030,
70,TEXT_LUCKZG013_03498_WINDMILL03498_000_050,
71,TEXT_LUCKZG013_03498_WINDMILL03498_000_051,
72,TEXT_LUCKZG013_03498_WINDMILL03498_000_052,
73,TEXT_LUCKZG013_03498_SYSTEM_000_040,
